,date,weekly_sales,holiday_flag,temperature,fuel_price, cpi ,unemployment,year,hour,day,month
331,2010-12-17,498159.0,normal week,52.2,2.869,215,7.564,2010,0,4,December
332,2010-12-24,605990.0,normal week,57.16,2.886,215,7.564,2010,0,4,December
333,2010-12-31,382678.0,holiday week,53.2,2.943,215,7.564,2010,0,4,December
334,2011-01-07,378241.0,normal week,53.35,2.976,215,7.551,2011,0,4,January
335,2011-01-14,381061.0,normal week,44.76,2.983,215,7.551,2011,0,4,January
336,2011-01-21,350877.0,normal week,50.74,3.016,215,7.551,2011,0,4,January
337,2011-01-28,364866.0,normal week,48.71,3.01,216,7.551,2011,0,4,January
338,2011-02-04,438517.0,normal week,45.95,2.989,216,7.551,2011,0,4,February
339,2011-02-11,430526.0,holiday week,43.57,3.022,216,7.551,2011,0,4,February
340,2011-02-18,432782.0,normal week,61.58,3.045,217,7.551,2011,0,4,February
341,2011-02-25,397211.0,normal week,67.4,3.065,217,7.551,2011,0,4,February
342,2011-03-04,437085.0,normal week,65.11,3.288,217,7.551,2011,0,4,March
343,2011-03-11,404753.0,normal week,61.29,3.459,217,7.551,2011,0,4,March
344,2011-03-18,392110.0,normal week,69.47,3.488,218,7.551,2011,0,4,March
345,2011-03-25,380684.0,normal week,72.94,3.473,218,7.551,2011,0,4,March
346,2011-04-01,374556.0,normal week,68.76,3.524,218,7.574,2011,0,4,April
347,2011-04-08,384075.0,normal week,72.55,3.622,218,7.574,2011,0,4,April
348,2011-04-15,366251.0,normal week,75.88,3.743,219,7.574,2011,0,4,April
349,2011-04-22,391860.0,normal week,76.91,3.807,219,7.574,2011,0,4,April
350,2011-04-29,367405.0,normal week,78.69,3.81,219,7.574,2011,0,4,April
351,2011-05-06,413042.0,normal week,69.45,3.906,219,7.574,2011,0,4,May
352,2011-05-13,386313.0,normal week,79.87,3.899,219,7.574,2011,0,4,May
353,2011-05-20,364603.0,normal week,75.79,3.907,219,7.574,2011,0,4,May
354,2011-05-27,369351.0,normal week,84.41,3.786,219,7.574,2011,0,4,May
355,2011-06-03,394508.0,normal week,84.29,3.699,219,7.574,2011,0,4,June
356,2011-06-10,391639.0,normal week,84.84,3.648,218,7.574,2011,0,4,June
357,2011-06-17,403423.0,normal week,86.96,3.637,218,7.574,2011,0,4,June
358,2011-06-24,385521.0,normal week,84.94,3.594,218,7.574,2011,0,4,June
359,2011-07-01,368963.0,normal week,85.1,3.524,219,7.567,2011,0,4,July
360,2011-07-08,395146.0,normal week,85.38,3.48,219,7.567,2011,0,4,July
361,2011-07-15,373454.0,normal week,87.14,3.575,219,7.567,2011,0,4,July
362,2011-07-22,360617.0,normal week,86.19,3.651,219,7.567,2011,0,4,July
363,2011-07-29,345381.0,normal week,88.07,3.682,219,7.567,2011,0,4,July
364,2011-08-05,409981.0,normal week,88.45,3.684,219,7.567,2011,0,4,August
365,2011-08-12,380377.0,normal week,88.88,3.638,219,7.567,2011,0,4,August
366,2011-08-19,379717.0,normal week,88.44,3.554,219,7.567,2011,0,4,August
367,2011-08-26,366368.0,normal week,87.67,3.523,219,7.567,2011,0,4,August
368,2011-09-02,375989.0,normal week,89.12,3.533,219,7.567,2011,0,4,September
369,2011-09-09,377347.0,holiday week,81.72,3.546,219,7.567,2011,0,4,September
370,2011-09-16,375630.0,normal week,83.63,3.526,219,7.567,2011,0,4,September
371,2011-09-23,365249.0,normal week,80.19,3.467,220,7.567,2011,0,4,September
372,2011-09-30,368478.0,normal week,82.58,3.355,220,7.567,2011,0,4,September
373,2011-10-07,403342.0,normal week,75.54,3.285,220,7.197,2011,0,4,October
374,2011-10-14,368283.0,normal week,73.75,3.274,221,7.197,2011,0,4,October
375,2011-10-21,394976.0,normal week,69.03,3.353,221,7.197,2011,0,4,October
376,2011-10-28,389541.0,normal week,71.04,3.372,221,7.197,2011,0,4,October
377,2011-11-04,459443.0,normal week,59.31,3.332,221,7.197,2011,0,4,November
378,2011-11-11,407764.0,normal week,61.7,3.297,221,7.197,2011,0,4,November
379,2011-11-18,398839.0,normal week,63.91,3.308,222,7.197,2011,0,4,November
380,2011-11-25,556925.0,holiday week,68.0,3.236,222,7.197,2011,0,4,November
381,2011-12-02,472511.0,normal week,54.97,3.172,222,7.197,2011,0,4,December
382,2011-12-09,468773.0,normal week,49.26,3.158,222,7.197,2011,0,4,December
383,2011-12-16,510748.0,normal week,57.95,3.159,223,7.197,2011,0,4,December
384,2011-12-23,551221.0,normal week,53.41,3.112,223,7.197,2011,0,4,December
385,2011-12-30,410554.0,holiday week,48.29,3.129,223,7.197,2011,0,4,December
386,2012-01-06,398178.0,normal week,52.42,3.157,223,6.833,2012,0,4,January
387,2012-01-13,367439.0,normal week,51.86,3.261,223,6.833,2012,0,4,January
388,2012-01-20,365819.0,normal week,56.2,3.268,223,6.833,2012,0,4,January
389,2012-01-27,349518.0,normal week,58.06,3.29,224,6.833,2012,0,4,January
390,2012-02-03,424961.0,normal week,59.33,3.36,224,6.833,2012,0,4,February
391,2012-02-10,473292.0,holiday week,51.65,3.409,224,6.833,2012,0,4,February
392,2012-02-17,475591.0,normal week,52.39,3.51,224,6.833,2012,0,4,February
393,2012-02-24,418925.0,normal week,60.12,3.555,224,6.833,2012,0,4,February
394,2012-03-02,469753.0,normal week,61.65,3.63,224,6.833,2012,0,4,March
395,2012-03-09,445162.0,normal week,60.71,3.669,225,6.833,2012,0,4,March
396,2012-03-16,411776.0,normal week,64.0,3.734,225,6.833,2012,0,4,March
397,2012-03-23,413907.0,normal week,66.53,3.787,225,6.833,2012,0,4,March
398,2012-03-30,407489.0,normal week,69.36,3.845,225,6.833,2012,0,4,March
399,2012-04-06,503232.0,normal week,73.01,3.891,225,6.664,2012,0,4,April
400,2012-04-13,420790.0,normal week,72.83,3.891,225,6.664,2012,0,4,April
401,2012-04-20,434822.0,normal week,72.05,3.877,225,6.664,2012,0,4,April
402,2012-04-27,394616.0,normal week,73.39,3.814,225,6.664,2012,0,4,April
403,2012-05-04,439914.0,normal week,79.51,3.749,225,6.664,2012,0,4,May
404,2012-05-11,431985.0,normal week,75.19,3.688,225,6.664,2012,0,4,May
405,2012-05-18,418113.0,normal week,72.38,3.63,225,6.664,2012,0,4,May
406,2012-05-25,413701.0,normal week,78.58,3.561,225,6.664,2012,0,4,May
407,2012-06-01,432269.0,normal week,81.55,3.501,225,6.664,2012,0,4,June
408,2012-06-08,446337.0,normal week,81.65,3.452,225,6.664,2012,0,4,June
409,2012-06-15,442075.0,normal week,84.66,3.393,225,6.664,2012,0,4,June
410,2012-06-22,419498.0,normal week,82.7,3.346,225,6.664,2012,0,4,June
411,2012-06-29,422965.0,normal week,86.42,3.286,225,6.664,2012,0,4,June
412,2012-07-06,411207.0,normal week,83.14,3.227,225,6.334,2012,0,4,July
413,2012-07-13,416913.0,normal week,82.28,3.256,225,6.334,2012,0,4,July
414,2012-07-20,432425.0,normal week,81.38,3.311,225,6.334,2012,0,4,July
415,2012-07-27,389428.0,normal week,84.94,3.407,225,6.334,2012,0,4,July
416,2012-08-03,419990.0,normal week,86.55,3.417,225,6.334,2012,0,4,August
417,2012-08-10,391812.0,normal week,85.85,3.494,225,6.334,2012,0,4,August
418,2012-08-17,394919.0,normal week,87.36,3.571,226,6.334,2012,0,4,August
419,2012-08-24,412450.0,normal week,83.01,3.62,226,6.334,2012,0,4,August
420,2012-08-31,408839.0,normal week,85.18,3.638,226,6.334,2012,0,4,August
421,2012-09-07,408230.0,holiday week,84.99,3.73,226,6.334,2012,0,4,September
422,2012-09-14,407589.0,normal week,78.36,3.717,226,6.334,2012,0,4,September
423,2012-09-21,414392.0,normal week,72.78,3.721,226,6.334,2012,0,4,September
424,2012-09-28,389813.0,normal week,77.46,3.666,227,6.334,2012,0,4,September
425,2012-10-05,443558.0,normal week,72.74,3.617,227,6.034,2012,0,4,October
426,2012-10-12,410804.0,normal week,70.31,3.601,227,6.034,2012,0,4,October
427,2012-10-19,424513.0,normal week,73.44,3.594,227,6.034,2012,0,4,October
428,2012-10-26,405433.0,normal week,74.66,3.506,227,6.034,2012,0,4,October
429,2010-02-05,2135144.0,normal week,43.76,2.598,126,8.623,2010,0,4,February
430,2010-02-12,2188307.0,holiday week,28.84,2.573,126,8.623,2010,0,4,February
431,2010-02-19,2049860.0,normal week,36.45,2.54,127,8.623,2010,0,4,February
432,2010-02-26,1925729.0,normal week,41.36,2.59,127,8.623,2010,0,4,February
433,2010-03-05,1971057.0,normal week,43.49,2.654,127,8.623,2010,0,4,March
434,2010-03-12,1894324.0,normal week,49.63,2.704,127,8.623,2010,0,4,March
435,2010-03-19,1897429.0,normal week,55.19,2.743,127,8.623,2010,0,4,March
436,2010-03-26,1762539.0,normal week,39.91,2.752,127,8.623,2010,0,4,March
437,2010-04-02,1979247.0,normal week,48.77,2.74,127,7.896,2010,0,4,April
438,2010-04-09,1818453.0,normal week,54.16,2.773,127,7.896,2010,0,4,April
439,2010-04-16,1851520.0,normal week,56.23,2.81,127,7.896,2010,0,4,April
440,2010-04-23,1802678.0,normal week,56.87,2.805,126,7.896,2010,0,4,April
441,2010-04-30,1817273.0,normal week,53.04,2.787,126,7.896,2010,0,4,April
442,2010-05-07,2000626.0,normal week,56.77,2.836,126,7.896,2010,0,4,May
443,2010-05-14,1875597.0,normal week,62.35,2.845,126,7.896,2010,0,4,May
444,2010-05-21,1903753.0,normal week,67.4,2.82,126,7.896,2010,0,4,May
445,2010-05-28,1857534.0,normal week,67.73,2.756,126,7.896,2010,0,4,May
446,2010-06-04,1903291.0,normal week,70.83,2.701,126,7.896,2010,0,4,June
447,2010-06-11,1870619.0,normal week,78.45,2.668,126,7.896,2010,0,4,June
448,2010-06-18,1929736.0,normal week,81.53,2.635,126,7.896,2010,0,4,June
449,2010-06-25,1846652.0,normal week,81.1,2.654,126,7.896,2010,0,4,June
450,2010-07-02,1881337.0,normal week,73.66,2.668,126,7.372,2010,0,4,July
451,2010-07-09,1812208.0,normal week,80.35,2.637,126,7.372,2010,0,4,July
452,2010-07-16,1898428.0,normal week,78.53,2.621,126,7.372,2010,0,4,July
453,2010-07-23,1848427.0,normal week,79.78,2.612,126,7.372,2010,0,4,July
454,2010-07-30,1796638.0,normal week,80.7,2.65,126,7.372,2010,0,4,July
455,2010-08-06,1907639.0,normal week,76.53,2.64,126,7.372,2010,0,4,August
456,2010-08-13,2007051.0,normal week,78.08,2.698,126,7.372,2010,0,4,August
457,2010-08-20,1997181.0,normal week,78.83,2.671,126,7.372,2010,0,4,August
458,2010-08-27,1848404.0,normal week,74.44,2.621,126,7.372,2010,0,4,August
459,2010-09-03,1935858.0,normal week,76.8,2.584,126,7.372,2010,0,4,September
460,2010-09-10,1865821.0,holiday week,73.54,2.574,126,7.372,2010,0,4,September
461,2010-09-17,1899960.0,normal week,64.91,2.594,126,7.372,2010,0,4,September
462,2010-09-24,1810685.0,normal week,60.96,2.642,126,7.372,2010,0,4,September
463,2010-10-01,1842821.0,normal week,63.96,2.619,126,7.127,2010,0,4,October
464,2010-10-08,1951495.0,normal week,67.73,2.645,126,7.127,2010,0,4,October
465,2010-10-15,1867345.0,normal week,62.03,2.732,126,7.127,2010,0,4,October
466,2010-10-22,1927610.0,normal week,64.17,2.736,126,7.127,2010,0,4,October
467,2010-10-29,1933333.0,normal week,56.94,2.718,126,7.127,2010,0,4,October
468,2010-11-05,2013116.0,normal week,51.6,2.699,126,7.127,2010,0,4,November
469,2010-11-12,1999794.0,normal week,52.65,2.741,127,7.127,2010,0,4,November
470,2010-11-19,2097809.0,normal week,48.05,2.78,127,7.127,2010,0,4,November
471,2010-11-26,2789469.0,holiday week,48.08,2.752,127,7.127,2010,0,4,November
472,2010-12-03,2102530.0,normal week,46.4,2.727,127,7.127,2010,0,4,December
473,2010-12-10,2302505.0,normal week,42.4,2.86,127,7.127,2010,0,4,December
474,2010-12-17,2740057.0,normal week,46.57,2.884,127,7.127,2010,0,4,December
475,2010-12-24,3526713.0,normal week,43.21,2.887,127,7.127,2010,0,4,December
476,2010-12-31,1794869.0,holiday week,38.09,2.955,127,7.127,2010,0,4,December
477,2011-01-07,1862476.0,normal week,39.34,2.98,127,6.51,2011,0,4,January
478,2011-01-14,1865502.0,normal week,31.6,2.992,127,6.51,2011,0,4,January
479,2011-01-21,1886394.0,normal week,38.34,3.017,127,6.51,2011,0,4,January
480,2011-01-28,1814241.0,normal week,40.6,3.022,128,6.51,2011,0,4,January
481,2011-02-04,2119086.0,normal week,34.61,2.996,128,6.51,2011,0,4,February
482,2011-02-11,2187847.0,holiday week,33.29,3.033,128,6.51,2011,0,4,February
483,2011-02-18,2316496.0,normal week,48.17,3.058,128,6.51,2011,0,4,February
484,2011-02-25,2078095.0,normal week,49.0,3.087,128,6.51,2011,0,4,February
485,2011-03-04,2103456.0,normal week,46.56,3.305,128,6.51,2011,0,4,March
486,2011-03-11,2039818.0,normal week,50.93,3.461,128,6.51,2011,0,4,March
487,2011-03-18,2116475.0,normal week,51.86,3.495,129,6.51,2011,0,4,March
488,2011-03-25,1944164.0,normal week,59.1,3.48,129,6.51,2011,0,4,March
489,2011-04-01,1900246.0,normal week,56.99,3.521,129,5.946,2011,0,4,April
490,2011-04-08,2074953.0,normal week,62.61,3.605,129,5.946,2011,0,4,April
491,2011-04-15,1960588.0,normal week,62.34,3.724,129,5.946,2011,0,4,April
492,2011-04-22,2220601.0,normal week,68.8,3.781,129,5.946,2011,0,4,April
493,2011-04-29,1878167.0,normal week,64.22,3.781,129,5.946,2011,0,4,April
494,2011-05-06,2063683.0,normal week,63.41,3.866,129,5.946,2011,0,4,May
495,2011-05-13,2002362.0,normal week,70.65,3.872,129,5.946,2011,0,4,May
496,2011-05-20,2015563.0,normal week,70.49,3.881,129,5.946,2011,0,4,May
497,2011-05-27,1986598.0,normal week,73.65,3.771,129,5.946,2011,0,4,May
498,2011-06-03,2065377.0,normal week,78.26,3.683,129,5.946,2011,0,4,June
499,2011-06-10,2073951.0,normal week,80.05,3.64,129,5.946,2011,0,4,June
500,2011-06-17,2141211.0,normal week,83.51,3.618,129,5.946,2011,0,4,June
501,2011-06-24,2008345.0,normal week,81.85,3.57,129,5.946,2011,0,4,June
502,2011-07-01,2051534.0,normal week,84.54,3.504,129,5.644,2011,0,4,July
503,2011-07-08,2066542.0,normal week,84.59,3.469,129,5.644,2011,0,4,July
504,2011-07-15,2049047.0,normal week,83.27,3.563,129,5.644,2011,0,4,July
505,2011-07-22,2036231.0,normal week,82.84,3.627,129,5.644,2011,0,4,July
506,2011-07-29,1989674.0,normal week,84.36,3.659,129,5.644,2011,0,4,July
507,2011-08-05,2160057.0,normal week,86.09,3.662,129,5.644,2011,0,4,August
508,2011-08-12,2105669.0,normal week,82.98,3.617,129,5.644,2011,0,4,August
509,2011-08-19,2232892.0,normal week,82.77,3.55,129,5.644,2011,0,4,August
510,2011-08-26,1988490.0,normal week,81.47,3.523,129,5.644,2011,0,4,August
511,2011-09-02,2078420.0,normal week,77.99,3.533,129,5.644,2011,0,4,September
512,2011-09-09,2093139.0,holiday week,73.34,3.554,129,5.644,2011,0,4,September
513,2011-09-16,2075577.0,normal week,72.76,3.532,129,5.644,2011,0,4,September
514,2011-09-23,2031406.0,normal week,69.23,3.473,130,5.644,2011,0,4,September
515,2011-09-30,1929487.0,normal week,72.15,3.371,130,5.644,2011,0,4,September
516,2011-10-07,2166738.0,normal week,65.79,3.299,130,5.143,2011,0,4,October
517,2011-10-14,2074549.0,normal week,63.75,3.283,130,5.143,2011,0,4,October
518,2011-10-21,2207742.0,normal week,64.79,3.361,130,5.143,2011,0,4,October
519,2011-10-28,2151660.0,normal week,55.31,3.362,130,5.143,2011,0,4,October
520,2011-11-04,2281217.0,normal week,49.86,3.322,130,5.143,2011,0,4,November
521,2011-11-11,2203029.0,normal week,47.12,3.286,130,5.143,2011,0,4,November
522,2011-11-18,2243947.0,normal week,50.44,3.294,130,5.143,2011,0,4,November
523,2011-11-25,3004702.0,holiday week,47.96,3.225,130,5.143,2011,0,4,November
524,2011-12-02,2180999.0,normal week,38.71,3.176,130,5.143,2011,0,4,December
525,2011-12-09,2508955.0,normal week,31.64,3.153,130,5.143,2011,0,4,December
526,2011-12-16,2771397.0,normal week,36.44,3.149,130,5.143,2011,0,4,December
527,2011-12-23,3676389.0,normal week,35.92,3.103,130,5.143,2011,0,4,December
528,2011-12-30,2007106.0,holiday week,36.89,3.119,130,5.143,2011,0,4,December
529,2012-01-06,2047766.0,normal week,38.64,3.158,130,4.607,2012,0,4,January
530,2012-01-13,1941677.0,normal week,34.41,3.263,130,4.607,2012,0,4,January
531,2012-01-20,2005098.0,normal week,42.09,3.273,130,4.607,2012,0,4,January
532,2012-01-27,1928721.0,normal week,40.31,3.29,130,4.607,2012,0,4,January
533,2012-02-03,2173374.0,normal week,41.81,3.354,130,4.607,2012,0,4,February
534,2012-02-10,2374661.0,holiday week,33.0,3.411,130,4.607,2012,0,4,February
535,2012-02-17,2427640.0,normal week,34.19,3.493,130,4.607,2012,0,4,February
536,2012-02-24,2226662.0,normal week,41.31,3.541,131,4.607,2012,0,4,February
537,2012-03-02,2206320.0,normal week,50.38,3.619,131,4.607,2012,0,4,March
538,2012-03-09,2202451.0,normal week,53.63,3.667,131,4.607,2012,0,4,March
539,2012-03-16,2214967.0,normal week,59.81,3.707,131,4.607,2012,0,4,March
540,2012-03-23,2091593.0,normal week,59.07,3.759,131,4.607,2012,0,4,March
541,2012-03-30,2089382.0,normal week,72.63,3.82,131,4.607,2012,0,4,March
542,2012-04-06,2470206.0,normal week,67.69,3.864,131,4.308,2012,0,4,April
543,2012-04-13,2105301.0,normal week,68.69,3.881,131,4.308,2012,0,4,April
544,2012-04-20,2144337.0,normal week,68.6,3.864,131,4.308,2012,0,4,April
545,2012-04-27,2064066.0,normal week,76.47,3.81,131,4.308,2012,0,4,April
546,2012-05-04,2196968.0,normal week,80.14,3.747,131,4.308,2012,0,4,May
547,2012-05-11,2127661.0,normal week,67.64,3.685,131,4.308,2012,0,4,May
548,2012-05-18,2207215.0,normal week,68.43,3.62,131,4.308,2012,0,4,May
549,2012-05-25,2154138.0,normal week,77.47,3.551,131,4.308,2012,0,4,May
550,2012-06-01,2179361.0,normal week,77.41,3.483,131,4.308,2012,0,4,June
551,2012-06-08,2245257.0,normal week,78.11,3.433,131,4.308,2012,0,4,June
552,2012-06-15,2234191.0,normal week,80.94,3.372,131,4.308,2012,0,4,June
553,2012-06-22,2197300.0,normal week,81.63,3.329,131,4.308,2012,0,4,June
554,2012-06-29,2128363.0,normal week,84.23,3.257,131,4.308,2012,0,4,June
555,2012-07-06,2224499.0,normal week,80.37,3.187,131,4.077,2012,0,4,July
556,2012-07-13,2100253.0,normal week,76.86,3.224,131,4.077,2012,0,4,July
557,2012-07-20,2175564.0,normal week,79.14,3.263,131,4.077,2012,0,4,July
558,2012-07-27,2048614.0,normal week,81.06,3.356,131,4.077,2012,0,4,July
559,2012-08-03,2174514.0,normal week,83.86,3.374,131,4.077,2012,0,4,August
560,2012-08-10,2193368.0,normal week,83.21,3.476,131,4.077,2012,0,4,August
561,2012-08-17,2283540.0,normal week,81.41,3.552,131,4.077,2012,0,4,August
562,2012-08-24,2125242.0,normal week,75.76,3.61,131,4.077,2012,0,4,August
563,2012-08-31,2081181.0,normal week,76.47,3.646,131,4.077,2012,0,4,August
564,2012-09-07,2125105.0,holiday week,82.09,3.709,131,4.077,2012,0,4,September
565,2012-09-14,2117855.0,normal week,68.2,3.706,131,4.077,2012,0,4,September
566,2012-09-21,2119439.0,normal week,68.97,3.721,131,4.077,2012,0,4,September
567,2012-09-28,2027620.0,normal week,71.74,3.666,131,4.077,2012,0,4,September
568,2012-10-05,2209835.0,normal week,63.07,3.62,131,3.879,2012,0,4,October
569,2012-10-12,2133026.0,normal week,57.11,3.603,131,3.879,2012,0,4,October
570,2012-10-19,2097267.0,normal week,64.46,3.61,131,3.879,2012,0,4,October
571,2012-10-26,2149594.0,normal week,63.64,3.514,131,3.879,2012,0,4,October
572,2010-02-05,317173.0,normal week,39.7,2.572,212,6.566,2010,0,4,February
573,2010-02-12,311826.0,holiday week,39.81,2.548,212,6.566,2010,0,4,February
574,2010-02-19,303448.0,normal week,41.14,2.514,212,6.566,2010,0,4,February
575,2010-02-26,270282.0,normal week,46.7,2.561,212,6.566,2010,0,4,February
576,2010-03-05,288856.0,normal week,48.89,2.625,212,6.566,2010,0,4,March
577,2010-03-12,297294.0,normal week,58.5,2.667,212,6.566,2010,0,4,March
578,2010-03-19,281706.0,normal week,55.46,2.72,212,6.566,2010,0,4,March
579,2010-03-26,273283.0,normal week,52.47,2.732,212,6.566,2010,0,4,March
580,2010-04-02,331406.0,normal week,63.18,2.719,211,6.465,2010,0,4,April
581,2010-04-09,328020.0,normal week,65.19,2.77,211,6.465,2010,0,4,April
582,2010-04-16,306859.0,normal week,65.3,2.808,211,6.465,2010,0,4,April
583,2010-04-23,288840.0,normal week,65.13,2.795,211,6.465,2010,0,4,April
584,2010-04-30,298698.0,normal week,67.53,2.78,211,6.465,2010,0,4,April
585,2010-05-07,333523.0,normal week,71.53,2.835,211,6.465,2010,0,4,May
586,2010-05-14,296674.0,normal week,74.79,2.854,211,6.465,2010,0,4,May
587,2010-05-21,301615.0,normal week,75.2,2.826,211,6.465,2010,0,4,May
588,2010-05-28,310013.0,normal week,79.81,2.759,211,6.465,2010,0,4,May
589,2010-06-04,337826.0,normal week,79.54,2.705,212,6.465,2010,0,4,June
590,2010-06-11,296642.0,normal week,80.7,2.668,212,6.465,2010,0,4,June
591,2010-06-18,313796.0,normal week,83.91,2.637,212,6.465,2010,0,4,June
592,2010-06-25,295257.0,normal week,83.72,2.653,212,6.465,2010,0,4,June
593,2010-07-02,305993.0,normal week,81.25,2.669,212,6.496,2010,0,4,July
594,2010-07-09,291809.0,normal week,81.14,2.642,212,6.496,2010,0,4,July
595,2010-07-16,280702.0,normal week,83.98,2.623,212,6.496,2010,0,4,July
596,2010-07-23,274743.0,normal week,83.66,2.608,212,6.496,2010,0,4,July
597,2010-07-30,268929.0,normal week,82.46,2.64,212,6.496,2010,0,4,July
598,2010-08-06,303043.0,normal week,86.1,2.627,212,6.496,2010,0,4,August
599,2010-08-13,286477.0,normal week,87.41,2.692,212,6.496,2010,0,4,August
600,2010-08-20,287205.0,normal week,87.71,2.664,212,6.496,2010,0,4,August
601,2010-08-27,288520.0,normal week,87.05,2.619,212,6.496,2010,0,4,August
602,2010-09-03,323798.0,normal week,84.06,2.577,212,6.496,2010,0,4,September
603,2010-09-10,306533.0,holiday week,79.86,2.565,212,6.496,2010,0,4,September
604,2010-09-17,282559.0,normal week,82.28,2.582,212,6.496,2010,0,4,September
